Hole diameter (mm),Burden (m),Spacing (m),Stemming (m),Bench height (m),Charge per delay (kg),Powder factor (kg/m3),Rock density (t/m3),Flyrock distance (m),Lundborg (m),SDoB
119.72562256827449,6.397254166479707,8.947096798750113,5.338991692669168,15.822259315198066,258.54788607724754,0.8654864330930245,2.7626460211650454,461.30274639868696,222.78737114273537,0.8380673369542634
173.46273015604302,4.20236777047619,4.785537329396327,2.3042062432772625,8.789760624912711,76.78901674848021,0.5615950857646728,2.5051728177758013,600.0,285.2572019235324,0.5421111170896191
251.98658185708763,5.099052805278928,8.009404650431424,4.9628448028648435,12.226695124056787,320.7267309060387,0.7007392442806308,2.514069620712058,600.0,365.8901991830159,0.7250238754316684
270.7532056490429,4.056104972189825,8.64354406542381,5.8631579617661265,6.949584729296701,279.0109565644175,0.4925664216440599,2.7459756942501,600.0,383.83823864005393,0.8972728126468942
310.73736434395386,3.642942545626016,6.338975620844308,5.983075187496694,15.75875286439228,391.28621218159185,1.0705002718719854,2.8325276422532593,600.0,420.7539011830841,0.8180118823606988
163.93966991533347,4.899991972569458,4.34598783299592,5.695217440256665,11.832625676142698,101.1556356315939,0.7992066066900263,2.522824012588678,337.765631653238,274.7188988869809,1.2223069525337207
187.25986778643798,5.879108025351751,8.913374204236629,5.483049621625238,18.48302345695427,136.58457893215333,0.7512738961358958,2.690410606615556,558.3679167457406,300.1895993335058,1.0646861883663932
130.59564710819188,4.799663377324026,5.572558415373203,3.115520897830921,9.83588644002393,329.4889555079369,1.14435742587771,2.613720036784898,600.0,236.07588911598265,0.4510766864458846
222.148233291214,6.054122752329849,5.244761823377635,5.866593450519057,18.930418540534976,29.84139122326426,0.8649315236601092,2.6632582536490745,229.34376127838806,336.4039413241179,1.8913836810767188
310.49422778794974,4.481273676896527,6.570113276474077,5.711586375257411,7.97455782555983,255.1139070229016,0.4798234415394281,2.5332785628092123,585.0135595545041,420.53439319615956,0.9005587237690487
248.48413111521762,4.729252638803951,6.045603687727423,4.137490028100746,14.497530524194365,216.51304082948567,0.8417530811939493,2.4844337184194085,600.0,362.49187117571927,0.6890365719926418
226.39948364639469,6.953367958223048,7.78136551927107,3.6083106175747184,10.309314518210504,71.68463954568496,1.1616234566532215,2.5923006174323224,600.0,340.68220873726665,0.868617445655354
184.00514042065495,7.3915736544692905,3.9603846586086577,2.437069014232753,8.544942553346022,70.22307515779605,0.22355825592729855,2.9213500001034927,243.6325343800932,296.70108653453826,0.5907103042179905
293.29744089968096,4.610170407655261,6.049827578335111,4.362536311300499,7.315120404068317,325.02806039532186,0.8265910070109943,2.8831354557052595,600.0,404.85982401883837,0.6345006958789586
205.855568591243,5.857579006726381,9.241912678576428,4.802183794088791,15.178995823601658,11.100836397881537,0.35683496088644934,2.4609924802276275,218.32951150064574,319.74781048741517,2.1527166859059994
130.08268488242985,4.39081141946134,3.252438966078078,3.615986332726116,9.264351065629437,300.0023689224271,1.0164595110663892,2.4526851073682163,523.2004322893093,235.4573007170752,0.5401551887406298
178.3640988086189,3.2666732085371377,6.201368332073285,3.6241182425221274,14.019401768994667,294.4035546667723,0.8406845296412571,2.6957707372914266,600.0,290.60570028582026,0.544780234508057
116.03783378918328,6.68928590680204,7.6237237646964715,4.293245562857216,19.71186211969389,261.6235906656185,1.1369894929695665,2.5664293212836866,600.0,218.18869330435965,0.6712641122108296
144.21361887695534,3.8550174161807518,9.213977609293897,2.111136383628647,10.423465483913443,166.75947691710013,0.8695778620974299,2.894055477006756,600.0,252.2144799239993,0.3835477585808644
105.69277522898165,5.128562618734586,7.15650358853223,5.831463585546996,6.489219888034203,16.186669992061773,0.2172188931576447,2.6917087077476407,78.45605229426083,205.0199078211556,2.3052873324682315
196.73550254853416,5.435227466895784,8.771389898675299,3.1596228283868375,7.999516601549887,321.7017839757418,0.7103538444008344,2.911624644271119,600.0,310.23276165842873,0.46112367451520075
234.61891537492562,3.9223579208955295,4.558837132715006,2.5635634470755204,7.670508131756391,54.65434550354431,1.1036680636161553,2.464919291185426,600.0,348.87874766452455,0.6755163077703218
173.74812463719172,3.4727767533169813,5.469666053595017,2.0219535845383616,12.485969380873302,115.91105624308373,0.4323030041713291,2.9820462460370676,600.0,285.5700011953935,0.41469572723667875
189.85979024460292,4.740065073355353,9.594925917496298,5.427566165542853,16.425107975248782,378.9792560825253,0.2828964041798849,2.8602608052464675,334.20329739631427,302.96177091084354,0.7500092969418688
302.47473802451634,7.761429537751592,9.201825791648805,5.452829503198677,10.150221400946018,124.23510547388761,0.9198878692218417,2.8391259378396216,600.0,413.2617772455536,1.0927994662457943
259.16029240915736,6.075677949942107,6.905670878820931,2.3812264180708405,8.041798791813806,105.77996440599405,0.70250856693912,2.9641296967390174,600.0,372.8019200253932,0.5035000908545909
215.0390371214948,4.907051142014513,6.328418364563916,2.608965211555204,14.970734728604977,389.4813693744697,0.24759526139470162,2.6821816441351043,555.8202972110633,329.18803186473616,0.3572504013896672
161.46904289837147,3.1945541038710745,6.15747174018121,3.791608925031072,10.216522923889395,38.94321982778921,0.4799152324394241,2.4893333484371105,338.24169937204556,271.95184752396386,1.1186122855878404
289.472330943556,6.001366406955409,3.411527630969112,2.7428166922652624,14.052384890371258,68.47270322735224,0.5267486476430954,2.6981404475046458,524.6621501734246,401.3320761089455,0.6704364625725746
151.13529742805784,3.4612882046768627,9.246639727695968,4.9432845473470275,19.073011835418527,178.13541837830513,0.867861477987502,2.8891343036463355,600.0,260.2214562345304,0.878548046704557
169.9966306779855,5.712720355237632,8.727046558907348,2.2321589828228894,10.078857368971367,316.1308854974125,0.6716002207107661,2.9157257753793804,600.0,281.4444628431699,0.3276695973962251
291.9945462143962,6.759752541358715,6.19375801309507,4.198837329543464,13.17488260280776,354.32178088259417,0.6871903265610853,2.6931274233766995,600.0,403.65994760016474,0.5933757125511062
212.67428955458013,5.117926741473932,4.956079809036314,3.5311662604556164,17.29536679083703,303.4761104596925,1.0066036995945775,2.839381332104576,600.0,326.77023719578625,0.5254644384121802
257.1444514283571,4.497057474082622,5.400444244985714,3.859785934769006,15.684053574966795,390.5891374831273,0.47841709850146313,2.5481716201435125,524.6867685476237,370.8662144799947,0.5280274481722079
225.46566198022714,3.236921169087993,3.8621241011102265,3.699028470782407,16.5206944469086,11.65422632974865,0.8725727415753091,2.5383282251459263,452.0851754339145,339.7447639295233,1.6315229655128238
238.56879468298447,3.123889375807984,8.052528189140059,2.6126367301386146,16.815971247985402,249.70508922161864,0.567557304828725,2.751755731429841,600.0,352.78349395345964,0.4148934356365551
164.57110792659853,5.1501328482276065,6.896688995884004,2.881125941234249,13.558824284676604,50.956749744548866,0.6183700475466043,2.6530507012545597,526.5478230767028,275.42386061339835,0.7771323773245291
152.44676087997254,7.416726353514839,4.638723959774264,2.2592307956417064,13.50486951063171,364.5932825389237,0.7559024131707608,2.496631445653258,508.28821103452975,261.72465357179885,0.3162455174260401
169.40090055825104,4.220313893965952,7.361039004543828,2.461142301196285,16.064454126278264,374.44634690695995,0.8956468048022921,2.8568174956970274,600.0,280.7865555963493,0.341460280156688
134.48728689343528,5.8702775289091065,9.854611499784824,5.911579289675659,15.76707578158978,124.69614599300006,1.1451952608993745,2.719288468635577,563.006210388353,240.74280763105872,1.1832754171364144
284.7317023457788,6.421529098398809,3.8567659483332544,3.119147246709008,15.380807296415592,331.9448713972844,0.46901116255827296,2.7122353844499347,487.0860262567877,396.93834018510427,0.4504852296960286
161.19860904927384,3.304149337506807,6.209395074377294,3.228102157358257,11.34988568999729,253.95885227798277,0.3037452196420754,2.5135857118078078,486.59201620680545,271.6481132264789,0.5097526413778376
219.35128343260638,3.7655018790168855,6.459111746454887,2.508425321728484,17.599597038468275,44.69306987159797,0.6287919226726038,2.544684381759556,600.0,333.5743277288653,0.7068399932102101
267.52265485454717,4.6563839670978355,4.167580496766616,5.020656817987006,9.30684045119245,243.09342293473546,0.7467159988176728,2.8156247306296,600.0,380.7789015134911,0.8044569356817637
265.81923885952415,6.350465870742853,6.721061476981204,5.696571240749128,8.180247528937972,390.54253054627907,0.42800360403922316,2.911141849500809,373.1476895330158,379.1608076086723,0.7793348327349596
193.62272804409633,5.195175561140484,7.2418408098366305,5.1590021482666035,10.832271067619821,126.69714935726063,1.090495773964752,2.5063272880885883,600.0,306.9517092677143,1.0271726036540465
201.53777749462566,6.670975341091227,4.101411771729467,4.450463317736688,9.553637365669385,5.450606577670943,0.998847015879557,2.887407432716509,111.77285291553135,315.2609231086819,2.528853168086882
309.89266552742015,7.337989327865962,4.083067293062134,5.252931662442305,15.28455517084419,390.83271249525575,0.6936639134421938,2.8728571001356498,600.0,419.99104572857226,0.7184636197134633
242.99087268861604,6.791861382992714,8.994441009436292,3.6169209317314337,9.234249916099452,168.52344989294875,0.6500639330355886,2.8889470911451967,600.0,357.1295666105818,0.6548154249772425
272.2594346116375,7.961236036566246,5.179712056690314,5.43798942032275,15.190857736912164,175.21844329813624,0.2407412567046125,2.749046288335099,283.5730293688666,385.260477370011,0.9718034110891673
290.6337795668195,6.771805343658248,7.412333709550417,5.194075398552728,13.185119127771038,286.4817862520267,0.7368897327762765,2.6111052112144506,600.0,402.40486818780016,0.7879087273983486
266.6062757719319,7.260895975037252,7.387411529726499,2.006898577025276,8.134300953053636,243.73222792204757,0.7957470954238872,2.862612552971426,600.0,379.9088510009607,0.3212830191239985
140.70248309529563,7.161831792325005,8.874196129078445,3.951176539670068,9.61754769769432,124.28471186323564,1.0916317814524499,2.687967252943222,600.0,248.10394743745414,0.7917484063980439
219.49368335115258,6.651328811400233,8.179262418620663,3.0584663043169047,13.304174980245119,44.49126206910709,0.7010980657464823,2.5331184488431515,600.0,333.718680106899,0.8631351274779936
123.29587887873987,7.0090090832794525,8.884035034067946,2.344931665470782,16.263474254931772,331.8081953791423,0.3573774226781293,2.6414320560943207,600.0,227.19470562848895,0.33871504573996813
238.46072445187568,7.673416139337051,7.37650352755466,5.384784170991099,11.575523018445462,195.933984656829,0.38005690122334895,2.6746301047682093,385.1054186874737,352.6769467056456,0.9271109503517789
301.66803049125247,5.376036892631463,6.146200123597958,2.0317987372044892,9.25965699049256,270.62734599045484,0.3598674185234309,2.7032070916750195,600.0,412.52666405580527,0.31411604927464265
209.16100143872325,6.191435119562717,5.754965649191522,4.920654008221441,10.131094927313043,344.89935654706244,1.1385348740555612,2.938538145245271,600.0,323.1615192957138,0.7016578165523698
192.49125100936334,5.574698607863864,5.653208366630051,5.952768483988745,7.3316406498275555,12.00033981766283,0.9933892573604073,2.646699007545761,190.8783035519884,305.75471496356323,2.6000865863828277
109.49113504639611,7.255184935960365,5.928751685364105,3.928079066824943,6.352093015263263,344.4571843923631,1.0247661263200536,2.570886490224612,380.27159259353033,209.9029158115794,0.5603617357213825
302.59287516680706,5.156798014357537,3.905164765076392,3.4849621197657386,19.623810367955958,301.9591276039234,1.040433518810454,2.977408774614781,600.0,413.3693749647847,0.5194558894151806
123.52756098320319,7.098633855723665,5.967708597022169,4.423331817898854,7.349739081122816,378.99459124465324,0.2956346425899253,2.5451689145586545,284.89690003783596,227.4792270413443,0.6112307320631721
110.585530500713,6.996772875285695,5.726114350418348,5.218791310590689,7.7484228315491,97.26836808116957,0.9021768561816121,2.406669774445255,305.70855093391594,211.29928947560958,1.134782737845059
153.42792180453213,7.809430506842952,3.24200164322762,2.9610079751011154,18.193497191114997,132.3568231931774,0.9043367125220252,2.909892610872735,338.7175707286759,262.84644117563056,0.5810196211614856
115.69586068894193,4.244603496287094,4.92591528728438,3.002805716614145,15.289073300069612,266.28410333194523,0.424821707930745,2.9726674624608944,336.34190644902674,217.75980237685997,0.46674408237196985
197.11962906405833,6.548097549429562,8.263348823181518,4.428712056347387,12.105015437434568,370.68823052118717,0.6906657702392374,2.809279168483751,600.0,310.63645047684895,0.616511495277946
209.8623504627365,6.784597488237431,7.0456189998673775,5.759519283417221,15.086327680161894,397.1043977725093,0.8624308841184847,2.6445897925152724,580.3072854513326,323.88352304134344,0.7835823969871005
167.32711934697403,7.681392464023329,8.643172477292211,3.193759903035054,19.08978752942574,169.611371981344,1.0973364369126306,2.726252811116582,599.308200941523,278.4902889951345,0.5769665141409352
112.65074085815118,7.534512090277655,6.798816310665354,3.5070186529160523,7.391282360099883,217.99572190969383,0.31042551092998355,2.899200942657994,257.849694127509,213.92187725712856,0.582713955036347
125.32447696408838,5.8676293085422415,8.978586358326872,5.973333205841158,9.41195438045465,72.36764800742395,1.092193154006635,2.9312041979679573,364.8257562025919,229.6799580037231,1.4334039227788995
182.36141499989498,5.895765929319899,8.572469697212018,2.704888660826063,18.04420564859037,279.1202700592463,1.1224149665938392,2.4615155320265516,600.0,294.93148337688194,0.4138906361835843
114.65044622274606,3.836456142021147,3.6879919909957297,2.3078726735012163,16.9289508342155,335.7613170427012,1.1236098348240473,2.9207980303446024,600.0,216.44605058137034,0.3320485782078452
247.92165265247192,7.874813512118855,9.839044576111947,4.359020955522425,19.91959410180067,320.4664784155459,0.2048348921051783,2.7704098897297897,524.9103913988895,361.94463067191595,0.6369833602582674
145.2672931786857,4.275087313517134,3.1032321283093016,2.097067953686532,10.394723411010695,141.6080026786608,0.42099877275481884,2.419367131281598,318.55829358514615,253.44149926748588,0.4023307602404458
165.13295787578045,6.623681092256461,7.17786626550733,2.7217329250992908,19.22840955993963,385.48928620700616,0.8912452360253713,2.465091421542238,600.0,276.05037384019255,0.37397399429084144
184.37228743022237,6.978975024026562,8.547580565217336,4.488836722761873,10.811643638130057,52.536901880022384,0.5217397809882776,2.427320528228213,400.41068677062657,297.09562885620306,1.1985210214251603
189.07141331145192,5.206077523056905,5.323258978956324,4.6380496027653315,16.011304676596904,200.1181559629831,0.2610832915158628,2.969135143551265,305.96760367935434,302.1225070984754,0.7929392059366018
102.34708790403332,4.05596860014529,7.189988546080105,4.041700998590478,18.35840126670221,224.06586642627659,0.9629420805492708,2.6559107416000107,579.1758583768783,200.67017356882926,0.6654349607823281
125.42270753872779,3.944801921098434,5.534857715932138,3.534992184917533,8.390949333617066,216.92297353619358,0.22859219246508683,2.8293693785147105,247.208329520389,229.79995929156325,0.5883285738739003
282.3177938218435,7.282480004507959,3.424304825052513,4.304790337687393,8.878941170492805,304.3668579731829,0.6460213279321438,2.4010304048087465,492.1648332411869,394.69170628716313,0.6399600798224697
102.2577100649888,5.553782433742574,3.059230633625316,4.573543012132955,14.133421072452853,245.7948568285144,1.147576090755489,2.875903179945324,384.30009843355657,200.5533288312618,0.7301215560821618
208.2069773648909,3.4506849101913337,3.6640342107783184,5.213928185166603,17.813546780497198,35.46612615119899,0.6402328263640849,2.6892212323879896,206.21841942451897,322.17810232427814,1.5869398290854004
204.3059193600065,6.585097363814444,3.6888671588403277,5.17100331283939,7.1052934931095635,76.04140310751477,1.1118872854028066,2.9541616018576073,305.3510620582908,318.14111535940555,1.2205571207292578
171.6166796512233,4.250855264025148,7.27622844175625,4.659203062059792,17.91233133658265,215.23441315876593,0.6090042459292204,2.7125384947531144,471.4989802915703,283.22972436455154,0.7774534621080417
192.14734721060796,7.381973753754396,6.681056616737592,5.576930332913863,10.803687413631351,279.34630242005045,0.5466861091019595,2.87328008953443,455.21420550084065,305.39043332330243,0.8531280936632823
265.1414577430561,4.547858930149877,6.188243101211994,5.352101014381676,11.687172595615024,208.09894022317837,0.30738280259902345,2.7776800148161898,329.84865442358364,378.5160151270606,0.9031662053090194
277.81157459892586,4.001354150450716,7.843450329216923,2.5329840328717608,10.758055339625784,145.42557445898356,0.5580909090271993,2.7123230835837706,600.0,390.48053549193065,0.4816728743277042
156.41284557378725,3.4242922177746715,3.1177829590871387,5.8267177652939335,18.760718664507625,25.19815188961648,0.5369864900218064,2.968946513321101,174.98597199485138,266.2445812946893,1.9874723058186623
169.40050216225552,5.557655683188237,4.896884369910117,5.566969209271681,7.831120572159747,315.4229552373689,1.046551185976985,2.697359533275225,533.7596095404148,280.7861153614477,0.8178137104424436
152.67891628292153,5.253687939091437,8.441749119013394,3.283708718031839,14.039842736468806,201.39172475974502,1.119915174215986,2.935433018984506,600.0,261.99029988998905,0.5602098649560926
202.29145071517263,6.756560723015714,9.36983974561983,2.080737674428158,8.073513128761084,217.8217065661016,0.2219300857533299,2.4216465780809213,530.2847526445074,316.0464032067777,0.3458201370791501
244.8009967506919,5.323012935965182,6.068356173663071,4.41590378703315,19.00032482132778,190.23846540582687,0.29825641054700075,2.7944513071494708,552.576310748388,358.9009606181609,0.7678095174776707
149.7048509718549,4.719079844621856,3.5703878609692645,3.753670307465552,17.171038389498673,109.81143921956993,0.8432284670901833,2.9469969475404874,417.9186337563461,258.576914215522,0.7838631777682729
171.12377008946714,4.3082745781647205,8.591101174599416,4.998266650344528,9.273469839655089,114.167518573899,0.6847428880904944,2.9395651976917643,372.24198668749943,282.68714480612573,1.030319455793005
296.4503850761324,4.390733727349856,9.196193032909136,4.09839905803449,10.16889575323415,30.082810963746304,0.496878635047096,2.6910321783032103,600.0,407.75614255626186,1.3177755280730539
112.15098157801424,7.6392395091390695,5.895621894856037,2.305961741003787,11.341214591477485,284.5016113997634,0.459907059716328,2.683258299581808,355.0795525386462,213.28871883627554,0.350609640919186
198.30084749506935,3.8253930104390617,4.703486777441939,2.9787496810191034,11.675847454136111,112.38978488774116,0.42467458951861986,2.8863080607739438,503.71842266363524,311.8761849827375,0.6172461581982835
250.71563069372655,7.940882122785751,3.307801677560617,5.530095024506118,17.44280002084877,122.93173252883969,0.7254508692581372,2.6010095310637222,243.9551630323015,364.6588628091669,1.1121872868888314
133.44488841551208,4.634597275961124,7.137579753263991,2.1507587828602004,13.903466974328666,397.43254779612187,0.21747993648716007,2.9622968550939266,395.6676057094631,239.49721163214983,0.29253010123469125
111.9011701811457,3.4419511770874873,9.369086433937493,4.946678677593148,11.991290408484193,157.39595955055853,0.9388843764689581,2.5504104723325556,567.009671994595,212.9718736205228,0.9161835874438666
130.88492267245292,4.2434519039393255,7.74521617864228,3.1677740318057293,16.072225197108942,206.72539706283348,0.500388007890731,2.4446386963878717,459.3675116173034,236.42437341866383,0.5357426843375265
294.0340474479127,3.2920718977730936,5.220740185263141,3.8105592121699883,12.410108268813293,157.6568748006667,0.6268314512355706,2.8631543715677137,600.0,405.53740171714225,0.7053712320589599
103.9352944006148,6.950148845819579,7.500218270029769,4.124021727646435,7.795360236387067,119.62548973152829,0.7270521978420585,2.64283455330735,296.98388702799616,202.74082057179035,0.8369760582371655
141.35929273557252,5.562764562705527,8.824478852136178,3.000325429228804,7.504848579773397,7.311041607472336,0.411359602727649,2.613466421138004,204.96722483805473,248.87545973581237,1.5458782174692254
108.53825419644372,4.684933094334005,6.330810415446205,4.6078417719906515,10.563393517132404,342.6801073712257,1.0837026474237021,2.5925459728677516,600.0,208.68331199954673,0.6584678765981056
125.12155872050047,6.310248023157812,8.73823942998487,4.773768872391505,14.44018332661241,191.89570179882432,0.8820932551782672,2.9882653405116235,525.397061124796,229.43196792822636,0.8276365071938994
231.61120090531392,6.153232629751601,5.743367736664479,2.3402379186831004,7.887778587075282,289.3566699652197,1.0702963420696663,2.7430059918439293,600.0,345.8906893062685,0.35381983800702765
152.50253192646892,7.699360446137951,5.439539750170395,3.4957083034056824,13.701878389763703,383.6693931936803,0.6754506052642346,2.9951486655592747,406.8359535834375,261.7884824909501,0.48107870626614596
220.96531854001145,7.806302583741898,7.080920381149879,4.977509204825166,9.774535027322269,6.1183792817262335,0.6324604579894098,2.6061485930060817,115.0578075753595,335.2086698036313,2.7214473701847886
225.35083499812038,6.4034188783270265,6.252804923861369,4.886550239364528,15.735787818516084,271.64064470348154,0.4371425685091416,2.6483815431961863,438.7428425582091,339.6294021556855,0.7545200485157634
279.5319846157638,7.089079636220843,9.839783443227581,4.1784133756209565,6.395677816469189,51.863078093405775,0.7448403612074592,2.5270576188652005,600.0,392.0909679403843,1.120448690783044
102.99095111858165,6.962125501675892,6.614725964697223,5.110699119472057,12.566328040728022,185.89619778459604,0.7931635733179065,2.658218469803702,263.59204475423394,201.5109012859414,0.8954818983885966
280.35421700255466,5.456517663499499,5.696204202412151,2.430579572159373,6.731698086199256,339.47892195212233,0.6199233770418373,2.4372032057421693,600.0,392.8594716462669,0.3484220022043823
231.39588906323758,6.522291440167084,5.764534801899753,2.4728450713781203,10.627108853854487,33.24086034886496,0.345382560312639,2.4003347111597924,430.7341492925839,345.67629004625314,0.7690823108404493
136.01338859593614,3.391295038417851,6.835579654291816,4.629957201185379,6.218052020016308,395.89732652706056,0.47310446229560316,2.671844085663212,322.3781108151683,242.5606084240824,0.6305450492149022
263.5439141202744,6.790105415751535,5.484384266057368,4.773335471580515,12.567382648091039,234.4301521067534,0.21425150951736677,2.8476143547556942,358.5043269250458,376.99404839094075,0.7741363634480899
280.7977322342324,7.809165035961838,8.060346213754553,5.258107421284281,16.73822215869216,161.0224162722763,0.5191387678179142,2.6622390998772323,600.0,393.27369346700857,0.9664973655492065
155.14106810461888,3.4248737656286923,5.664640493911486,2.724147511093028,7.403080528443224,12.706554807484714,0.7807589766242067,2.710803239498052,473.1978133807148,264.799412756888,1.1674044631191502
294.0278793086603,7.180578922959272,5.689010705676702,4.067086637724421,16.29311768791638,236.79511587374714,1.155711097837005,2.667369537339313,600.0,405.5317302199506,0.657394163173723
196.9816029324195,7.664900133246356,7.318812745637633,4.643325188542329,14.178733739292635,200.48173328296463,0.3778967963894286,2.716082567952775,372.09588052258573,310.4914253362023,0.7933609686019344
228.11571095566418,4.13094444901031,3.42592810887207,2.8947982953160603,13.064473823904281,90.05021585813309,0.2554645305274797,2.8653624286498065,388.8908020988238,342.40174116599684,0.6458376940044406
307.7917525260875,5.624055938046019,7.587484426806023,4.0677114623759625,14.392765671923383,198.72677576706278,0.4963112878714621,2.882271774371067,600.0,418.0906787969658,0.697051196669205
177.56104043559264,7.639291127314943,6.53480552011081,4.5537800975623846,10.702559844208738,10.051759289079634,0.35679769816860313,2.9028348262274823,91.89368740217846,289.732771202924,2.110043270123929
271.9503032764036,7.8011300226148395,6.171182800006491,2.8577980459107213,15.944753752756052,399.7936575413736,0.8955189968940562,2.5274579448417698,600.0,384.968798136774,0.3879295847848425
168.54541562614807,3.6394119217615817,8.03477093495566,3.5022536410005656,16.91532178689081,136.18520426042326,0.20574916452666564,2.67470667380635,600.0,279.84043193402175,0.6807238286274845
269.0356261484716,4.745021127777253,8.307790474034027,2.865355240542832,16.895134118216284,194.68774848416996,1.1808670922728794,2.8986034177221427,600.0,382.21321213866344,0.49438535613475126
227.55338904229228,6.490723205754283,8.923826043887216,5.611771617714394,9.772437051511638,314.98737637991064,1.055666675262351,2.9651274119263773,600.0,341.8388128392103,0.8247752217295821
147.2183403021089,4.107792496929651,5.6236218457221305,2.947195527719967,15.154698135657934,286.5474457193999,0.6906705920753786,2.7257900294424684,600.0,255.70572080188126,0.44703696468653487
188.5314536019504,4.623853143172404,5.289263845773668,2.483338503943188,8.073340160433869,355.9808210773299,1.120942219806907,2.695799986801025,600.0,301.5470218017068,0.350397007745705
168.3858475819844,3.1164553000234663,8.000394710461636,2.1406212461085747,12.935874590347739,376.82366606228766,0.8280593326572772,2.858756862688476,600.0,279.6637806772919,0.29636513300191
118.32465415379605,3.7676084046559946,7.072634013983121,2.1798138896454007,6.036809640833246,79.72524323171474,1.1937648766891695,2.9950165881615245,600.0,221.04600083998145,0.5064704729925522
108.23546695083678,5.811647472088719,7.4226108244627165,2.7663449398672677,8.710214626116775,159.20793925918096,0.4783062014094674,2.655559319010795,469.3545659743185,208.2950245664433,0.5104087273535659
174.41403898010083,6.265450331520913,6.888660349740848,4.432834045227809,14.84427762165648,276.2927118251446,1.1969061426175136,2.4990598069409002,600.0,286.2991942694044,0.6805995583915012
105.9781368938547,6.244559155479185,8.40885116242698,2.0705994980444906,18.241061072843813,22.784588795013786,0.38024729212207226,2.900584080652167,484.0509007560574,205.38876638180753,0.7303802808099541
136.586941334591,6.891802353891084,4.330286219445072,3.1469756990285886,6.686396180204341,288.19323794082266,0.5534183676390403,2.826255125087988,344.1082597992776,243.2420301041043,0.47642966358891864
253.56331405783158,5.076407068693957,6.889984929189778,2.2326675652931973,13.81973909044062,6.9289588004928575,1.1353240803400946,2.487045463197169,600.0,367.4149123378128,1.1711200157181376
249.99106825786987,4.367453581205778,4.106712522605409,3.6146350811966705,14.914850281470427,366.0649481256758,0.5705422852537185,2.594105578042831,574.7530105592258,363.95595345870413,0.5052950889902846
256.36330076959297,3.077903500212625,5.850763575036943,2.1943069513194304,19.053473736558445,288.67693264793314,0.4098363770698666,2.731934035338008,597.4464598770284,370.1147580895529,0.3320167684540358
168.28501276616555,4.0331491302619344,7.647956763912524,4.430167106483312,15.172013125029391,228.37217312366818,0.2594871054732291,2.8388793361961255,463.93691541117784,279.55212180387855,0.7247791867145092
288.01406653759835,4.561939061010186,6.451501258199193,4.753697062076061,7.442457834590337,174.41588405898392,0.34895820972210695,2.8683879501330387,429.41131241652744,399.98309106940127,0.8508169973989603
226.11058453794556,3.8910342824023276,5.657140756705269,4.925350198575054,8.054419395622727,395.2697835758325,0.5552234403211858,2.493438821897948,600.0,340.3923266554473,0.6711288517709783
128.33950542504493,3.1007223574830114,9.194790009909243,2.8973735945850203,14.900697804417968,295.9221346769915,0.6212320524687089,2.5300504023402874,600.0,233.34906968750514,0.43478913286110604
132.03720024420664,3.787238043325958,8.40978000148235,5.474000647846973,9.018675474685256,323.88071821798735,0.7424511344202396,2.8464735086550275,547.9974027970678,237.8099586817851,0.7970945014081506
246.8569442283076,6.330497767837862,6.684035495002625,4.761152669323706,18.996276648282034,331.027071142745,1.0135879945271806,2.4696674236644514,600.0,360.90763141918535,0.6882680406368227
138.14528271639432,6.147927082362979,9.650372089728414,2.2266008771992816,18.889620811002406,13.640598648681655,0.21341484981838416,2.6988961433547374,321.70525903689605,245.08865354285655,0.9318898158634471
208.02417463064705,7.678418196990212,5.970557026044957,3.7630668348057084,19.28118204220099,26.600332099592624,1.0411161312305768,2.727595292635002,428.3258639963507,321.98949622248875,1.260606606629887
309.28086546910055,6.990841456986546,8.516510493116742,5.071025973489925,10.101336509370707,83.35416935944606,0.7772493430231091,2.6036127282753694,600.0,419.4380904727608,1.1608783869354427
102.83758938926796,5.838780584205956,4.175553678609925,3.243575706880919,16.03729871144443,263.8109504543907,0.956478058284502,2.8778017284761286,567.0654349342511,201.3108077514494,0.5057389852991581
105.4651785965894,3.6877817374660564,5.000547339774179,3.526235095629059,15.282194697087894,251.45993249876844,0.9569792207075243,2.4332494864474743,505.2954624371545,204.72547834027839,0.5586695469727903
309.55467762347587,5.820359094625784,5.366599069337684,4.518415309186171,6.498452938728809,133.43960414741284,1.1032026793072855,2.866466696868478,600.0,419.6856115678645,0.8842150409182654
224.1895163340406,3.307975304570904,3.740745268931663,2.221923520463591,9.717911068847915,389.33451145391166,0.2933802088343482,2.787619648988993,600.0,338.46157124537325,0.3042903213551155
128.52418488336923,5.154424487054264,6.512633705532475,5.867740162031669,8.894734215512557,41.7771236406093,0.7715152883564049,2.704330545404039,220.59793461626924,233.57287425310395,1.6910561524260086
289.53615974860554,4.951293144735978,4.34582093888547,2.6979240424389115,11.191320424336759,311.80444849477266,1.1090295283948206,2.923423618487161,600.0,401.3910699004982,0.3978648899643405
285.9994827266877,5.139069046814708,7.43930122614761,2.1066879985850413,19.34275203163315,194.94646227567117,0.9192063140382192,2.5213478628201678,600.0,398.11572443917856,0.36332484898095146
214.06588634027742,4.399129591973936,4.330646517011128,2.021291928161681,17.83842294541674,170.4395089891486,0.29658491149653793,2.8804644210746093,446.8998529043907,328.194129537265,0.36456274325318794
231.9545342408981,6.429152238119118,3.8645438013749276,3.598217499997583,10.107944279155877,15.098172311984895,0.813964310879757,2.512664724456928,266.27147105942464,346.23243007114553,1.4558365513228888
